smartphoneName,smartphonePrice,smartphoneLink,smartphoneImg,smartphoneBrand,smartphonePage
I-PLUS ALPHA3 - 4G/DS - 6 GB +128 GB - Bleu + BUDS,549.00 TND,/i-plus-alpha3-4gds-6-gb-128-gb-bleu-buds-739994.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/9937/1.jpg?3106,I-PLUS,12
"Vivo Y22 - 6.55"" - 4 Go - 128 Go - Vert - Garantie 1 an",659.00 TND,/vivo-y22-6.55-4-go-128-go-vert-garantie-1-an-731750.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/7137/1.jpg?5707,Vivo,12
XIAOMI Redmi Note 12 Pro 8/128Go,"1,399.00 TND",/xiaomi-redmi-note-12-pro-8128go-745185.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/1547/1.jpg?2586,XIAOMI,12
"Oukitel WP20 - Etanche + Robuste - 5.93"" -4 Go-32 Go -6300 Mah + SMART WATCH - Noir-Gris  - Garantie 1 An",599.99 TND,/oukitel-wp20-etanche-robuste-5.93-4-go-32-go-6300-mah-smart-watch-noir-gris-garantie-1-an-712591.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/5217/1.jpg?3329,Oukitel,12
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go-Cadeau KIT+GLASS- NOIR - Garantie 1 an,549.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32go-cadeau-kitglass-noir-garantie-1-an-672545.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/5276/1.jpg?7567,Oukitel,12
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go +Buds 3Lite - NOIR - Garantie 1 an,599.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32go-buds-3lite-noir-garantie-1-an-683356.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/3386/1.jpg?5715,Oukitel,12
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go-+ Buds 3Lite - NOIR+ORANGE - Garantie 1 an,599.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32go-buds-3lite-noirorange-garantie-1-an-683355.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/3386/1.jpg?5713,Oukitel,12
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go-Cadeau KIT+GLASS+SMART WATCH - NOIR - Garantie 1 an,599.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32go-cadeau-kitglasssmart-watch-noir-garantie-1-an-712075.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/0217/1.jpg?4354,Oukitel,12
Realme Smartphone C55 8/256GO,889.00 TND,/realme-smartphone-c55-8256go-744858.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/8447/1.jpg?7866,Realme,12
"Samsung Galaxy A04 - 6.5"" - 4 GB - 64 GB - Noir -1An Garantie",669.00 TND,/samsung-galaxy-a04-6.5-4-gb-64-gb-noir-1an-garantie-708811.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/8807/1.jpg?6908,Samsung,12
"Infinix HOT 20 - 6,82"" -50MP - 90Hz - 4Gb Ram -128GB - Blanc- Garantie 1An",599.00 TND,/infinix-hot-20-682-50mp-90hz-4gb-ram-128gb-blanc-garantie-1an-742994.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/9247/1.jpg?9866,Infinix,12
"Oale A20  Double SIM 5.5"" HD ,2Go/16Go Noir",365.00 TND,/oale-a20-double-sim-5.5-hd-2go16go-noir-674121.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/1476/1.jpg?3006,Oale,12
Huawei Nova Y61 - 6.52''- 4GB -  64Go - Midnight Black -1an Garantie,749.00 TND,/huawei-nova-y61-6.52-4gb-64go-midnight-black-1an-garantie-708759.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/7807/1.jpg?6906,Huawei,12
Tecno SPARK 8P 4Go / 128Go,689.00 TND,/tecno-spark-8p-4go-128go-744166.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/1447/1.jpg?9869,Tecno,12
"Oukitel WP20 - Etanche + Robuste - 5.93"" -4 Go-32 Go -6300 Mah + Buds 3Lite - Noir+Vert - Garantie 1 An",599.99 TND,/oukitel-wp20-etanche-robuste-5.93-4-go-32-go-6300-mah-buds-3lite-noirvert-garantie-1-an-711787.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/7117/1.jpg?4257,Oukitel,12
"Vivo Y02s - 6.51"" - 3 Go - 32 Go - Bleu - Garantie 1 an",625.00 TND,/vivo-y02s-6.51-3-go-32-go-bleu-garantie-1-an-698654.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/6896/1.jpg?2809,Vivo,12
Realme Smartphone C30S 3/64GO,449.00 TND,/realme-smartphone-c30s-364go-744185.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/1447/1.jpg?9866,Realme,12
I-PLUS ALPHA3 - 4G/DS - 6 GB +128 GB - Noir + BUDS,549.00 TND,/i-plus-alpha3-4gds-6-gb-128-gb-noir-buds-739993.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/9937/1.jpg?3106,I-PLUS,12
TCL T610K2 - 40SE DS/4G 6/256 GB - Dark Grey,849.00 TND,/tcl-t610k2-40se-ds4g-6256-gb-dark-grey-738834.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/8837/1.jpg?7452,TCL,12
"Samsung Galaxy A24 6.5"" Amoled 90Hz 6GO 128GO - Vert - Garantie 1an","1,069.00 TND",/samsung-galaxy-a24-6.5-amoled-90hz-6go-128go-vert-garantie-1an-744957.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/9447/1.jpg?7947,Samsung,12
"Benco V60 - 4G - DS- 6.1""- 3G 32G - Bleu - Garantie 1an",379.00 TND,/v60-4g-ds-6.1-3g-32g-bleu-garantie-1an-benco-mpg28044.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/1255/1.jpg?0568,Benco,12
"Samsung Galaxy A04 6,5"" 3- 32 Go - COPPER - Garantie 1 an",519.00 TND,/samsung-galaxy-a04-65-3-32-go-copper-garantie-1-an-724854.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/8427/1.jpg?7589,Samsung,12
"Vivo Y02 - 6.51"" - 2 Go - 32 Go - Gris - Garantie 1 an",399.00 TND,/vivo-y02-6.51-2-go-32-go-gris-garantie-1-an-732388.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/3237/1.jpg?8188,Vivo,12
Evertek M20S mini - 1GB RAM+16GB ROM - Rouge - Garantie 1 an,229.00 TND,/evertek-m20s-mini-1gb-ram16gb-rom-rouge-garantie-1-an-740213.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/2047/1.jpg?0505,Evertek,12
"TCL T671H - 20 SE DS/4G - 6.82"" - 4 GB - 64 GB - NUIT BLACK",599.00 TND,/tcl-t671h-20-se-ds4g-6.82-4-gb-64-gb-nuit-black-738842.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/8837/1.jpg?7451,TCL,12
"Iku A23 - 6.1""- 4G - 2 Go - 32 Go - Bleu - Garantie 1 an",329.00 TND,/iku-a23-6.1-4g-2-go-32-go-bleu-garantie-1-an-650980.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/9056/1.jpg?8168,Iku,12
"Samsung Galaxy A04 6,5"" 3- 32 Go - Noir - Garantie 1 an",519.00 TND,/samsung-galaxy-a04-65-3-32-go-noir-garantie-1-an-724853.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/8427/1.jpg?4548,Samsung,12
XIAOMI Redmi Note 12 6/128Go,899.00 TND,/xiaomi-redmi-note-12-6128go-743219.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/2347/1.jpg?9867,XIAOMI,12
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go+ Buds 3Lite - NOIR+VERT - Garantie 1 an,599.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32go-buds-3lite-noirvert-garantie-1-an-711557.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/5117/1.jpg?9669,Oukitel,12
"Samsung A34 - 6.6 "" -  6Go - 128GB - Black  - 1 an Garantie","1,499.00 TND",/samsung-a34-6.6-6go-128gb-black-1-an-garantie-741633.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/6147/1.jpg?6146,Samsung,12
"Samsung Galaxy A04 - 6.5"" - 3 GB - 32 GB - Copper -1An Garantie",599.00 TND,/samsung-galaxy-a04-6.5-3-gb-32-gb-copper-1an-garantie-708837.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/8807/1.jpg?6909,Samsung,12
"Samsung Galaxy A04E - 6.5"" - 3GB - 32GB - Black - 1an Garantie",569.00 TND,/samsung-galaxy-a04e-6.5-3gb-32gb-black-1an-garantie-708763.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/7807/1.jpg?6908,Samsung,12
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go-+SMART WATCH- NOIR+ORANGE - Garantie 1 an,599.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32go-smart-watch-noirorange-garantie-1-an-712076.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/0217/1.jpg?4357,Oukitel,12
"Benco AH9110 - Y11 3G/DS - 5"" - 1GB + 32 GB - DARK BLUE",189.00 TND,/benco-ah9110-y11-3gds-5-1gb-32-gb-dark-blue-739665.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/6937/1.jpg?9588,Benco,12
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go- Cadeau KIT+GLASS- NOIR+ORANGE - Garantie 1 an,549.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32go-cadeau-kitglass-noirorange-garantie-1-an-672546.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/5276/1.jpg?2656,Oukitel,12
Tecno SPARK GO 2023 4GO / 64GO,419.00 TND,/tecno-spark-go-2023-4go-64go-743531.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/5347/1.jpg?9946,Tecno,12
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go-+ Buds 3Lite - NOIR+ORANGE - Garantie 1 an,599.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32go-buds-3lite-noirorange-garantie-1-an-711558.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/5117/1.jpg?9671,Oukitel,12
"Infinix Smart 7 - 6.6"" - 4+3 Go - 64 GB - Peacock Blue - 1 an Garantie",449.00 TND,/infinix-smart-7-6.6-43-go-64-gb-peacock-blue-1-an-garantie-729938.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/9927/1.jpg?4871,Infinix,13
"Vivo Y22 - 6.55"" - 4 Go - 64 Go - Bleu - Garantie 1 an",750.00 TND,/vivo-y22-6.55-4-go-64-go-bleu-garantie-1-an-698655.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/6896/1.jpg?2809,Vivo,13
"Vivo Y02s - 6.51"" - 3 Go - 32 Go - Bleu - Garantie 1 an",485.00 TND,/vivo-y02s-6.51-3-go-32-go-bleu-garantie-1-an-691846.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/8196/1.jpg?6093,Vivo,13
Oppo Smartphone A77 S 8/128 Go,999.00 TND,/oppo-smartphone-a77-s-8128-go-745586.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/5547/1.jpg?9127,Oppo,13
Nokia C1 2ÈME ÉDITION 1GO 16GO - bleu Garantie 1 An,198.00 TND,/nokia-c1-2eme-edition-1go-16go-bleu-garantie-1-an-744979.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/9447/1.jpg?8487,Nokia,13
"Tecno Spark Go 2023 - 6.56""- 4Gb Ram - 64Go - Violet - Garantie 1an",399.00 TND,/tecno-spark-go-2023-6.56-4gb-ram-64go-violet-garantie-1an-745512.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/5547/1.jpg?0487,Tecno,13
Infinix X6826 HOT 20 - 4G/DS - 6/128 GB - Sonic Black,679.00 TND,/infinix-x6826-hot-20-4gds-6128-gb-sonic-black-734829.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/8437/1.jpg?9185,Infinix,13
Infinix X6826 HOT 20 - 4G/DS - 4/128 GB - Tempo Bleu,629.00 TND,/infinix-x6826-hot-20-4gds-4128-gb-tempo-bleu-734826.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/8437/1.jpg?9185,Infinix,13
Techno Spark 8 4-64Gb - Atlantic Blue - Garantie 1 an,489.00 TND,/techno-spark-8-4-64gb-atlantic-blue-garantie-1-an-699418.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/4996/1.jpg?5847,Techno,13
"XIAOMI Redmi Note 12 Pro 4G - 6.67""- 8G- 256GB - Glacial Blue - Garantie 1 an","1,359.00 TND",/xiaomi-redmi-note-12-pro-4g-6.67-8g-256gb-glacial-blue-garantie-1-an-745582.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/5547/1.jpg?8886,XIAOMI,13
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go-Cadeau KIT+GLASS+MicroSD 32GB- NOIR - Garantie 1 an,559.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32go-cadeau-kitglassmicrosd-32gb-noir-garantie-1-an-708294.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/2807/1.jpg?1649,Oukitel,13
"Vivo Y02s - 6.51"" - 3 Go - 32 Go - Noir - Garantie 1 an",625.00 TND,/vivo-y02s-6.51-3-go-32-go-noir-garantie-1-an-698653.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/6896/1.jpg?2809,Vivo,13
TCL T431U - 403 4G/DS - 2 GB RAM + 32 GB ROM - MAUVE MIST,349.00 TND,/tcl-t431u-403-4gds-2-gb-ram-32-gb-rom-mauve-mist-738961.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/9837/1.jpg?7111,TCL,13
"XIAOMI Redmi 10A - 6.53"" - 3GO - 64GO - Gray - Garantie 1 an",589.00 TND,/xiaomi-redmi-10a-6.53-3go-64go-gray-garantie-1-an-627202.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/2726/1.jpg?3487,XIAOMI,13
"Infinix Smart 7 - 6.6"" - 4+3 Go - 64 GB - Polar Black - 1 an Garantie",449.00 TND,/infinix-smart-7-6.6-43-go-64-gb-polar-black-1-an-garantie-729940.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/9927/1.jpg?4871,Infinix,13
TCL T431U - 403 4G/DS - 2 GB RAM + 32 GB ROM - Noir,349.00 TND,/tcl-t431u-403-4gds-2-gb-ram-32-gb-rom-noir-738960.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/9837/1.jpg?7111,TCL,13
Oppo RENO 8 4G 8/256 Go,"1,409.00 TND",/oppo-reno-8-4g-8256-go-745588.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/5547/1.jpg?9366,Oppo,13
"XIAOMI Redmi 10 2022 - 6.5"" - 6Go - 128Go - Pebble White - Garantie 1 an + Support lazy 360 °",869.00 TND,/xiaomi-redmi-10-2022-6.5-6go-128go-pebble-white-garantie-1-an-support-lazy-360-708420.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/4807/1.jpg?8966,XIAOMI,13
I-PLUS P5 - 4G/DS - 4GB + 128GB - Noir,449.00 TND,/i-plus-p5-4gds-4gb-128gb-noir-738841.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/8837/1.jpg?7451,I-PLUS,13
"Samsung A34 - 6.6 "" -  8Go - 128GB - Black  - 1 an Garantie","1,599.00 TND",/samsung-a34-6.6-8go-128gb-black-1-an-garantie-741627.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/6147/1.jpg?5906,Samsung,13
Infinix X6826 HOT 20 - 4G/DS - 4/128 GB - Legend White,629.00 TND,/infinix-x6826-hot-20-4gds-4128-gb-legend-white-734827.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/8437/1.jpg?9185,Infinix,13
Oppo Smartphone A77 4/128 Go,819.00 TND,/oppo-smartphone-a77-4128-go-745585.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/5547/1.jpg?9066,Oppo,13
Tecno SPARK 8P 4Go / 128Go,689.00 TND,/tecno-spark-8p-4go-128go-744165.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/1447/1.jpg?9867,Tecno,13
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go +Buds 3Lite - NOIR - Garantie 1 an,599.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32go-buds-3lite-noir-garantie-1-an-711556.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/5117/1.jpg?9730,Oukitel,13
Oukitel WP20 Etanche+Robuste+ 6300 mAh 4Go/32Go- Cadeau KIT+GLASS+MicroSD 32GB- NOIR+ORANGE - Garantie 1 an,559.99 TND,/oukitel-wp20-etancherobuste-6300-mah-4go32go-cadeau-kitglassmicrosd-32gb-noirorange-garantie-1-an-708293.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/2807/1.jpg?1648,Oukitel,13
Infinix X6826 HOT 20 - 4G/DS - 4/128 GB - Sonic Black,629.00 TND,/infinix-x6826-hot-20-4gds-4128-gb-sonic-black-734825.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/8437/1.jpg?9185,Infinix,13
Samsung GALAXY A03 CORE 2/32GO,429.00 TND,/samsung-galaxy-a03-core-232go-745188.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/1547/1.jpg?2587,Samsung,13
"Iku A23 - 6.1""- 4G - 2 Go - 32 Go - vert - Garantie 1 an",339.00 TND,/iku-a23-6.1-4g-2-go-32-go-vert-garantie-1-an-650982.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/9056/1.jpg?3889,Iku,13
"TCL T767H2 - 20R 6,67"" DS/5G 4/64 GB - LAZURITE BLUE",699.00 TND,/tcl-t767h2-20r-667-ds5g-464-gb-lazurite-blue-738948.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/9837/1.jpg?7111,TCL,13
Huawei Smartphone Nova Y60 4/64Go,719.00 TND,/huawei-smartphone-nova-y60-464go-744161.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/1447/1.jpg?9868,Huawei,13
TCL T774H - 20L DS/4G 4/128 GB ECLIPSE BLACK,799.00 TND,/tcl-t774h-20l-ds4g-4128-gb-eclipse-black-738943.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/9837/1.jpg?7111,TCL,13
Samsung A04 - 4G/DS - 4GB + 64GB - 50MP - Copper,599.00 TND,/samsung-a04-4gds-4gb-64gb-50mp-copper-738959.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/9837/1.jpg?7111,Samsung,13
XIAOMI Redmi Note 12 4/128Go,849.00 TND,/xiaomi-redmi-note-12-4128go-743218.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/2347/1.jpg?9867,XIAOMI,13
"XIAOMI Redmi 10C - 6.71""- 4Go - 128Go  - Graphite Gray - Garantie 1 an",739.00 TND,/redmi-10c-6.71-4go-128go-graphite-gray-garantie-1-an-xiaomi-mpg29804.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/7265/1.jpg?5200,XIAOMI,13
Tecno Spark 8 4GO / 64GO,559.00 TND,/tecno-spark-8-4go-64go-744163.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/1447/1.jpg?9866,Tecno,13
XIAOMI Redmi 12C 3 - 32GO,499.00 TND,/xiaomi-redmi-12c-3-32go-742742.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/7247/1.jpg?3086,XIAOMI,13
Oppo RENO 8 4G 8/256 Go,"1,409.00 TND",/oppo-reno-8-4g-8256-go-745589.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/5547/1.jpg?9366,Oppo,13
Oppo Smartphone A17 4/64 Go,609.00 TND,/oppo-smartphone-a17-464-go-745577.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/5547/1.jpg?8468,Oppo,13
"Samsung Galaxy A04 6,5"" 3- 32 Go - BLANC - Garantie 1 an",519.00 TND,/samsung-galaxy-a04-65-3-32-go-blanc-garantie-1-an-724852.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/8427/1.jpg?4548,Samsung,13
"Vivo Y22 - 6.55"" - 4 Go - 64 Go - Bleu - Garantie 1 an",659.00 TND,/vivo-y22-6.55-4-go-64-go-bleu-garantie-1-an-699405.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/4996/1.jpg?5848,Vivo,13
Samsung A04 - 4G/DS - 3GB + 32GB - 50MP - White,499.00 TND,/samsung-a04-4gds-3gb-32gb-50mp-white-738970.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/9837/1.jpg?8368,Samsung,14
"XIAOMI Redmi 10A - 6.53"" - 3GO - 64GO - Sky Blue - Garantie 1 an",589.00 TND,/xiaomi-redmi-10a-6.53-3go-64go-sky-blue-garantie-1-an-696506.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/5696/1.jpg?4713,XIAOMI,14
Samsung Galaxy A04 3/32 Go,529.00 TND,/samsung-galaxy-a04-332-go-745195.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/1547/1.jpg?2586,Samsung,14
"Samsung A24 - 6.5"" - 6Go - 128GB - Silver - 1an garantie","1,099.00 TND",/samsung-a24-6.5-6go-128gb-silver-1an-garantie-745913.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/9547/1.jpg?4506,Samsung,14
"Samsung A24 - 6.5"" - 4Go - 128GB - Silver - 1an garantie",999.00 TND,/samsung-a24-6.5-4go-128gb-silver-1an-garantie-745622.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/6547/1.jpg?6926,Samsung,14
"Infinix Smart 6 - 6.6"" - 2 Go - 32 Go - Polar Black  - Garantie 1 an",520.00 TND,/smart-6-6.6-2-go-32-go-polar-black-garantie-1-an-infinix-mpg22489.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/3984/1.jpg?1246,Infinix,14
"Vivo Y22 - 6.55"" - 4 Go - 128 Go - Bleu - Garantie 1 an",659.00 TND,/vivo-y22-6.55-4-go-128-go-bleu-garantie-1-an-731752.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/7137/1.jpg?5887,Vivo,14
XIAOMI Redmi 12C 4 - 128GO,659.00 TND,/xiaomi-redmi-12c-4-128go-744180.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/1447/1.jpg?9866,XIAOMI,14
"TCL T671H - 20 SE DS/4G - 6.82"" - 4 GB - 64 GB - AURORA GREEN",599.00 TND,/tcl-t671h-20-se-ds4g-6.82-4-gb-64-gb-aurora-green-738843.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/8837/1.jpg?7450,TCL,14
XIAOMI Redmi 12C 3 - 64GO,559.00 TND,/xiaomi-redmi-12c-3-64go-743216.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/2347/1.jpg?2527,XIAOMI,14
Samsung A04 - 4G/DS - 4GB + 64GB - 50MP - White,599.00 TND,/samsung-a04-4gds-4gb-64gb-50mp-white-738958.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/9837/1.jpg?7111,Samsung,14
Aiphone cache  Pour iPhone 11 - Transparent,15.00 TND,/aiphone-cache-pour-iphone-11-transparent-742822.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/8247/1.jpg?4348,Aiphone,14
XIAOMI Redmi 10 (2022) 6/128Go,969.00 TND,/xiaomi-redmi-10-2022-6128go-743222.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/2347/1.jpg?2526,XIAOMI,14
XIAOMI Redmi 10C 4/64Go,749.00 TND,/xiaomi-redmi-10c-464go-743529.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/5347/1.jpg?9947,XIAOMI,14
"Samsung Galaxy A04 - 6.5"" - 3 GB - 32 GB - Noir -1An Garantie",599.00 TND,/samsung-galaxy-a04-6.5-3-gb-32-gb-noir-1an-garantie-708827.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/8807/1.jpg?6908,Samsung,14
XIAOMI Redmi 10A 3/64Go,629.00 TND,/xiaomi-redmi-10a-364go-743220.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/2347/1.jpg?2526,XIAOMI,14
Samsung A04 - 4G/DS - 4GB + 64GB - 50MP - Black,599.00 TND,/samsung-a04-4gds-4gb-64gb-50mp-black-738957.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/9837/1.jpg?7112,Samsung,14
XIAOMI Smartphone Redmi A1+ 2Go / 32 Go,419.00 TND,/xiaomi-smartphone-redmi-a1-2go-32-go-743528.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/5347/1.jpg?9947,XIAOMI,14
XIAOMI Redmi Note 12 8/128Go,969.00 TND,/xiaomi-redmi-note-12-8128go-744171.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/1447/1.jpg?9866,XIAOMI,14
Samsung Galaxy A04E 3/32 Go,489.00 TND,/samsung-galaxy-a04e-332-go-745189.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/1547/1.jpg?2589,Samsung,14
"XIAOMI Redmi Note 12 Pro 4G - 6.67""- 8G- 128GB - Gray - Garantie 1 an","1,299.00 TND",/xiaomi-redmi-note-12-pro-4g-6.67-8g-128gb-gray-garantie-1-an-745916.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/9547/1.jpg?4626,XIAOMI,14
